model,machine,context_length,horizon,with_covariates,device,n_samples,mae,rmse,inference_ms,coverage,crps
chronos2-small,ares-comp-10,512,60,False,cuda,25,0.0683279418945312,0.0963139074653897,24.16019259998848,0.8246666666666667,0.0525353807237413
chronos2-small,ares-comp-10,512,60,True,cuda,25,0.0731742630004883,0.1005151871344135,129.21407064000505,0.7613333333333333,0.058410029220581
chronos2-small,ares-comp-10,512,120,False,cuda,25,0.1137104581197103,0.1533345898961222,38.38652731999901,0.7133333333333334,0.0945770464155408
chronos2-small,ares-comp-10,512,120,True,cuda,25,0.1183309605916341,0.1640513765457524,122.2221178000018,0.7,0.1034425707711113
chronos2-small,ares-comp-10,512,300,False,cuda,25,0.0964629025777181,0.1642428419636848,33.96946004000256,0.6770666666666666,0.0846565165286594
chronos2-small,ares-comp-10,512,300,True,cuda,25,0.0959193501790364,0.1687116537277302,168.57341247997283,0.7232,0.0875085844336615
chronos2-small,ares-comp-10,1024,60,False,cuda,25,0.0607555313110351,0.0967005382207738,25.13341884000056,0.73,0.0471933046976725
chronos2-small,ares-comp-10,1024,60,True,cuda,25,0.0518115069071451,0.0842807666731369,194.5030040799884,0.7040000000000001,0.0467343234592013
chronos2-small,ares-comp-10,1024,120,False,cuda,25,0.0876832758585612,0.1231421569458507,27.57414763998895,0.6996666666666667,0.0693546970791286
chronos2-small,ares-comp-10,1024,120,True,cuda,25,0.1042986888885498,0.1357336124261644,199.2458865200024,0.7016666666666667,0.0904894286685519
chronos2-small,ares-comp-10,1024,300,False,cuda,25,0.0863640973409017,0.1438857338736272,34.15599332000056,0.7181333333333335,0.0704462592400445
chronos2-small,ares-comp-10,1024,300,True,cuda,25,0.0801469927469889,0.1318841487708471,251.1002528400104,0.7866666666666666,0.0727649611409505
chronos2-small,ares-comp-10,1800,60,False,cuda,25,0.0386045188903808,0.0526667745630716,24.82155616000909,0.8286666666666666,0.0339037023756239
chronos2-small,ares-comp-10,1800,60,True,cuda,25,0.0396438318888346,0.0534397156570969,295.03604696001275,0.882,0.0381714542812771
chronos2-small,ares-comp-10,1800,120,False,cuda,25,0.0997395731608073,0.284366478212159,35.53084227999989,0.7136666666666668,0.0942867888556586
chronos2-small,ares-comp-10,1800,120,True,cuda,25,0.1133101037343343,0.2999691257431152,316.51192672000434,0.7659999999999999,0.1054790037155151
chronos2-small,ares-comp-10,1800,300,False,cuda,25,0.1809156904856364,0.3233842666781569,37.77127143999678,0.6737333333333333,0.1367393405490451
chronos2-small,ares-comp-10,1800,300,True,cuda,25,0.194730362701416,0.3349567332207445,346.5831222399992,0.7277333333333332,0.160454912439982
chronos2-small,ares-comp-10,3600,60,False,cuda,25,0.1075468114217122,0.2679174273322685,26.448210919988924,0.7653333333333334,0.0997845926072862
chronos2-small,ares-comp-10,3600,60,True,cuda,25,0.1320488274892171,0.300345103760557,567.9038816400089,0.7146666666666667,0.1113221432156033
chronos2-small,ares-comp-10,3600,120,False,cuda,25,0.094306634902954,0.2264094864130044,31.24065988000893,0.7693333333333332,0.0759707921981811
chronos2-small,ares-comp-10,3600,120,True,cuda,25,0.0934764747619629,0.2259221850069223,577.5795858400079,0.7939999999999999,0.0790940117941962
chronos2-small,ares-comp-10,3600,300,False,cuda,25,0.0708677950541178,0.1600196902082146,37.40250115998606,0.7898666666666665,0.0595083930714925
chronos2-small,ares-comp-10,3600,300,True,cuda,25,0.0696586544036865,0.1573437097994543,600.5495128800021,0.8072,0.0637081807284885
chronos2-base,homelab,512,60,False,cuda,25,0.0003815352121988,0.0006587587432143,36.88292524001554,0.982,0.0004274352179633
chronos2-base,homelab,512,60,True,cuda,25,0.0003718338012695,0.000646291646935,226.68551591998948,0.984,0.0003928565555148
chronos2-base,homelab,512,120,False,cuda,25,0.0014137585957845,0.0058271911560298,39.07926295996731,0.9783333333333332,0.0015477389229668
